c1p0.6500,c1i0.0000,c1d0.0750,c1n15.0000,c1m20.0000,c1o20.0000,c2p1.0000,c2i0.0000,c2d1.2000,c2n20.0000,c2m35.0000,c2o35.0000,c3p6.0000,c3i5.0000,c3d0.0000,c3n20.0000,c3m35.0000,c3o35.0000,h0.9000,i0.9000,v150,j1.0000,n0.9960,l3000.0000,wm1,wsFlopnet,79.578712,-4.590248,0.185126,0.556838,0.185126,-5.975899,0.000000,0.529000,0.556838,0.000000,0.000000,0.000000
79.588760,29.299057,0.713001,0.526761,0.713001,-8.160231,0.000000,0.522000,0.526761,0.000000,0.000000,0.000000
79.598740,29.325481,0.729032,0.409123,0.729032,-1.969667,0.000000,0.520000,0.409123,0.000000,0.000000,0.000000
79.608749,-5.271000,0.209063,0.252216,0.209063,5.046176,0.000000,0.521000,0.252216,0.000000,0.000000,0.000000
79.618851,-29.665295,-0.235607,0.196220,-0.235607,-1.255614,0.000000,0.518000,0.196220,0.000000,0.000000,0.000000
79.628738,-8.073042,-0.142098,0.146111,-0.142098,-1.964958,0.000000,0.515000,0.146111,0.000000,0.000000,0.000000
79.638786,27.892153,0.222536,0.066355,0.222536,-2.489769,0.000000,0.514000,0.066355,0.000000,0.000000,0.000000
79.648781,29.558432,0.322358,-0.076462,0.322358,3.078668,0.000000,0.517000,-0.076462,0.000000,0.000000,0.000000
79.658783,5.080616,-0.182276,-0.179132,-0.182276,0.880762,0.000000,0.519000,-0.179132,0.000000,0.000000,0.000000
79.668762,-27.789097,-0.736006,-0.227989,-0.736006,6.818786,0.000000,0.519000,-0.227989,0.000000,0.000000,0.000000
79.678764,-36.094040,-0.810077,-0.158529,-0.810077,4.869955,0.000000,0.513000,-0.158529,0.000000,0.000000,0.000000
79.688759,7.367823,-0.391439,-0.060953,-0.391439,-1.691963,0.000000,0.505000,-0.060953,0.000000,0.000000,0.000000
79.698769,23.567184,0.041702,0.021951,0.041702,-0.628629,0.000000,0.497000,0.021951,0.000000,0.000000,0.000000
79.708771,22.023138,0.092962,0.075733,0.092962,1.188025,0.000000,0.490000,0.075733,0.000000,0.000000,0.000000
79.718773,-14.482270,-0.194052,0.142057,-0.194052,5.026557,0.000000,0.482000,0.142057,0.000000,0.000000,0.000000
79.728767,-29.023188,-0.209116,0.255297,-0.209116,-2.391302,0.000000,0.471000,0.255297,0.000000,0.000000,0.000000
79.738770,1.823707,0.357116,0.314489,0.357116,-1.149185,0.000000,0.462000,0.314489,0.000000,0.000000,0.000000
79.748810,35.504173,0.969606,0.291252,0.969606,-0.495392,0.000000,0.457000,0.291252,0.000000,0.000000,0.000000
