c1p0.7900,c1i0.0000,c1d0.0750,c1n15.0000,c1r0.0000,c1m50.0000,c1o50.0000,c2p0.1000,c2i0.0000,c2d2.3500,c2n20.0000,c2r0.0000,c2m35.0000,c2o35.0000,c3p6.0000,c3i5.0000,c3d0.0000,c3n20.0000,c3r0.0000,c3m35.0000,c3o35.0000,h0.9000,i0.9000,v150,j1.0000,n0.9960,l3000.0000,wm1,wsFlopnet,1208.157959,18.574945,0.346337,-1.353800,0.346337,-0.542950,0.000000,13.538000,-1.353800,0.000000,0.000000,0.000000,3.280000
1208.167847,11.873249,0.346350,-1.354100,0.346350,-0.559595,0.000000,13.541000,-1.354100,0.000000,0.000000,0.000000,1.160000
1208.177856,-0.720316,0.051420,-1.354600,0.051420,-2.455318,0.000000,13.546000,-1.354600,0.000000,0.000000,0.000000,-3.060000
1208.187866,-13.875546,-0.165331,-1.355300,-0.165331,5.102259,0.000000,13.553000,-1.355300,0.000000,0.000000,0.000000,4.500000
1208.197876,-5.670155,-0.064087,-1.355600,-0.064087,1.562534,0.000000,13.556000,-1.355600,0.000000,0.000000,0.000000,2.840000
1208.207886,5.113573,0.190910,-1.355900,0.190910,-5.242755,0.000000,13.559000,-1.355900,0.000000,0.000000,0.000000,-2.420000
1208.217896,22.425388,0.351923,-1.356700,0.351923,7.102083,0.000000,13.567000,-1.356700,0.000000,0.000000,0.000000,9.620000
1208.227905,3.539455,0.087599,-1.357400,0.087599,2.269397,0.000000,13.574000,-1.357400,0.000000,0.000000,0.000000,2.000000
1208.237915,-16.508499,-0.324822,-1.358400,-0.324822,5.150335,0.000000,13.584000,-1.358400,0.000000,0.000000,0.000000,3.320000
1208.247925,-10.048504,-0.376483,-1.359500,-0.376483,-1.466527,0.000000,13.595000,-1.359500,0.000000,0.000000,0.000000,-1.440000
1208.257935,21.944557,-0.161988,-1.360900,-0.161988,-4.933228,0.000000,13.609000,-1.360900,0.000000,0.000000,0.000000,-3.020000
1208.267822,20.658178,-0.345504,-1.362400,-0.345504,6.673899,0.000000,13.624000,-1.362400,0.000000,0.000000,0.000000,6.420000
1208.277832,-15.113557,-1.014174,-1.363200,-1.014174,9.881773,0.000000,13.632000,-1.363200,0.000000,0.000000,0.000000,6.020000
1208.287964,-28.037743,-1.396150,-1.363000,-1.396150,11.265463,0.000000,13.630000,-1.363000,0.000000,0.000000,0.000000,8.460000
1208.297852,-29.977545,-1.038075,-1.361800,-1.038075,-1.691074,0.000000,13.618000,-1.361800,0.000000,0.000000,0.000000,0.160000
1208.307861,6.330492,-0.102534,-1.360400,-0.102534,1.121336,0.000000,13.604000,-1.360400,0.000000,0.000000,0.000000,8.120000
1208.317871,9.959494,0.769820,-1.359100,0.769820,-4.912142,0.000000,13.591000,-1.359100,0.000000,0.000000,0.000000,2.980000
1208.327881,32.764839,1.229484,-1.358300,1.229484,-12.284868,0.000000,13.583000,-1.358300,0.000000,0.000000,0.000000,-6.420000
1208.337891,14.608923,1.158473,-1.358400,1.158473,-12.249147,0.000000,13.584000,-1.358400,0.000000,0.000000,0.000000,-9.680000
1208.347900,-0.172217,1.139740,-1.359000,1.139740,6.300954,0.000000,13.590000,-1.359000,0.000000,0.000000,0.000000,8.400000
1208.357910,-18.796438,1.235642,-1.359200,1.235642,-5.940694,0.000000,13.592000,-1.359200,0.000000,0.000000,0.000000,-3.280000
1208.367920,2.352067,1.491725,-1.359700,1.491725,-1.516029,0.000000,13.597000,-1.359700,0.000000,0.000000,0.000000,2.320000
1208.377930,6.823943,1.592916,-1.360100,1.592916,0.983648,0.000000,13.601000,-1.360100,0.000000,0.000000,0.000000,4.140000
1208.387939,0.228464,1.511958,-1.360700,1.511958,-11.206524,0.000000,13.607000,-1.360700,0.000000,0.000000,0.000000,-9.260000
1208.397949,10.052694,1.493303,-1.362200,1.493303,-12.030376,0.000000,13.622000,-1.362200,0.000000,0.000000,0.000000,-9.940000
1208.407959,33.350319,1.514510,-1.364700,1.514510,1.059604,0.000000,13.647000,-1.364700,0.000000,0.000000,0.000000,3.360000
1208.417969,12.522551,1.066161,-1.367500,1.066161,-0.690371,0.000000,13.675000,-1.367500,0.000000,0.000000,0.000000,-1.420000
