c1p0.6500,c1i0.0000,c1d0.0750,c1n15.0000,c1m20.0000,c1o20.0000,c2p0.1000,c2i0.0000,c2d1.2000,c2n20.0000,c2m35.0000,c2o35.0000,c3p6.0000,c3i5.0000,c3d0.0000,c3n20.0000,c3m35.0000,c3o35.0000,h0.9000,i0.9000,v150,j1.0000,n0.9960,l3000.0000,wm1,wsFlopnet,87.155807,-0.051602,1.193694,-0.430900,1.193694,-1.073028,0.000000,4.309000,-0.430900,0.000000,0.000000,0.000000,-2.293200
87.165588,-19.238708,0.797399,-0.430100,0.797399,-0.232386,0.000000,4.301000,-0.430100,0.000000,0.000000,0.000000,-2.087400
87.175591,-20.316423,0.775761,-0.429000,0.775761,5.224614,0.000000,4.290000,-0.429000,0.000000,0.000000,0.000000,5.468400
87.185593,-5.149673,1.188789,-0.427600,1.188789,-2.471366,0.000000,4.276000,-0.427600,0.000000,0.000000,0.000000,0.926100
87.195602,31.818584,1.662241,-0.426500,1.662241,-8.273481,0.000000,4.265000,-0.426500,0.000000,0.000000,0.000000,-3.836700
87.205597,23.667202,1.642241,-0.426100,1.642241,-8.643256,0.000000,4.261000,-0.426100,0.000000,0.000000,0.000000,-6.909000
87.215607,-1.866750,1.136155,-0.426200,1.136155,-4.234451,0.000000,4.262000,-0.426200,0.000000,0.000000,0.000000,-6.056400
87.225616,-16.679617,0.599709,-0.426800,0.599709,5.825284,0.000000,4.268000,-0.426800,0.000000,0.000000,0.000000,2.837100
87.235611,-0.806124,0.311501,-0.427000,0.311501,0.070437,0.000000,4.270000,-0.427000,0.000000,0.000000,0.000000,-1.911000
87.245613,1.305050,0.158471,-0.427100,0.158471,4.149732,0.000000,4.271000,-0.427100,0.000000,0.000000,0.000000,3.131100
87.255623,4.794646,0.017913,-0.427000,0.017913,0.307739,0.000000,4.270000,-0.427000,0.000000,0.000000,0.000000,-0.573300
87.265617,-8.044096,-0.216294,-0.426400,-0.216294,3.046995,0.000000,4.264000,-0.426400,0.000000,0.000000,0.000000,1.558200
