c1p0.7900,c1i0.0000,c1d0.0750,c1n15.0000,c1r0.0000,c1m50.0000,c1o50.0000,c2p0.0000,c2i0.0000,c2d1.2000,c2n20.0000,c2r0.0000,c2m35.0000,c2o35.0000,c3p6.0000,c3i5.0000,c3d0.0000,c3n20.0000,c3r0.0000,c3m35.0000,c3o35.0000,h0.9000,i0.9000,v150,j1.0000,n0.9960,l3000.0000,wm1,wsFlopnet,854.569641,18.007513,-2.398902,-0.580129,-2.398902,-9.198516,0.000000,20.180000,-0.580129,0.000000,0.000000,0.000000,-9.640000
854.579468,24.350885,-2.362823,-0.511343,-2.362823,4.825360,0.000000,20.181000,-0.511343,0.000000,0.000000,0.000000,3.700000
854.589478,-18.661463,-2.798863,-0.346247,-2.798863,10.862629,0.000000,20.176001,-0.346247,0.000000,0.000000,0.000000,6.280000
854.599487,-18.237820,-3.146462,-0.099058,-3.146462,-5.332094,0.000000,20.165001,-0.099058,0.000000,0.000000,0.000000,-10.000000
854.609497,-18.368292,-2.918407,0.093113,-2.918407,0.128045,0.000000,20.155001,0.093113,0.000000,0.000000,0.000000,-1.480000
854.619507,23.509790,-2.367647,0.292375,-2.367647,1.323048,0.000000,20.143000,0.292375,0.000000,0.000000,0.000000,2.600000
854.629517,11.277148,-2.154333,0.499063,-2.154333,-3.534762,0.000000,20.129000,0.499063,0.000000,0.000000,0.000000,-3.860000
854.639526,-27.114477,-2.473125,0.729146,-2.473125,-1.331235,0.000000,20.112000,0.729146,0.000000,0.000000,0.000000,-5.280000
854.649475,-19.795446,-2.477866,0.903868,-2.477866,-1.099849,0.000000,20.096001,0.903868,0.000000,0.000000,0.000000,-3.860000
854.659485,12.885103,-1.948750,1.091133,-1.948750,-6.725137,0.000000,20.077999,1.091133,0.000000,0.000000,0.000000,-5.860000
854.669495,32.483475,-1.222602,1.158337,-1.222602,-8.942125,0.000000,20.065001,1.158337,0.000000,0.000000,0.000000,-6.020000
854.679504,39.383423,-1.073374,1.075052,-1.073374,4.948475,0.000000,20.059999,1.075052,0.000000,0.000000,0.000000,4.860000
854.689514,-24.446112,-1.803963,1.022503,-1.803963,-2.345412,0.000000,20.054001,1.022503,0.000000,0.000000,0.000000,-8.620000
854.699524,-29.059862,-2.367589,0.942280,-2.367589,12.248650,0.000000,20.049999,0.942280,0.000000,0.000000,0.000000,5.740000
854.709534,-27.541386,-2.459183,0.980375,-2.459183,9.188631,0.000000,20.040001,0.980375,0.000000,0.000000,0.000000,5.160000
854.719543,1.470091,-2.104854,1.102355,-2.104854,-2.053053,0.000000,20.025000,1.102355,0.000000,0.000000,0.000000,-2.620000
854.729553,21.554630,-1.578599,1.224707,-1.578599,-4.863602,0.000000,20.009001,1.224707,0.000000,0.000000,0.000000,-3.760000
854.739502,8.229388,-1.497625,1.255154,-1.497625,-1.101888,0.000000,19.997000,1.255154,0.000000,0.000000,0.000000,-2.280000
854.749512,-4.343179,-1.823555,1.302390,-1.823555,3.807366,0.000000,19.983999,1.302390,0.000000,0.000000,0.000000,-0.260000
854.759521,-26.699680,-2.055747,1.464734,-2.055747,-1.435793,0.000000,19.964001,1.464734,0.000000,0.000000,0.000000,-5.700000
854.769531,-10.446111,-1.667071,1.675514,-1.667071,-7.815923,0.000000,19.940001,1.675514,0.000000,0.000000,0.000000,-8.300000
854.779541,7.992767,-0.896029,1.762824,-0.896029,-6.020603,0.000000,19.921000,1.762824,0.000000,0.000000,0.000000,-3.300000
854.789612,42.733433,-0.423207,1.750571,-0.423207,-8.408121,0.000000,19.907000,1.750571,0.000000,0.000000,0.000000,-6.520000
854.799561,4.275469,-0.746762,1.615161,-0.746762,3.474629,0.000000,19.900000,1.615161,0.000000,0.000000,0.000000,0.280000
854.809570,-23.356129,-1.488265,1.573623,-1.488265,0.030563,0.000000,19.889000,1.573623,0.000000,0.000000,0.000000,-6.780000
854.819580,-18.731014,-1.694799,1.570907,-1.694799,11.963404,0.000000,19.875999,1.570907,0.000000,0.000000,0.000000,7.440000
854.829590,-39.902199,-1.512849,1.676497,-1.512849,5.336220,0.000000,19.857000,1.676497,0.000000,0.000000,0.000000,3.600000
854.839539,10.131399,-0.782142,1.854532,-0.782142,-6.506121,0.000000,19.833000,1.854532,0.000000,0.000000,0.000000,-4.500000
854.849609,30.264944,-0.314188,1.952263,-0.314188,1.843018,0.000000,19.812000,1.952263,0.000000,0.000000,0.000000,3.660000
854.859558,-4.818258,-0.376321,1.982986,-0.376321,-3.681897,0.000000,19.794001,1.982986,0.000000,0.000000,0.000000,-5.360000
854.869629,-8.175102,-0.562667,2.026231,-0.562667,6.969830,0.000000,19.775000,2.026231,0.000000,0.000000,0.000000,3.920000
854.879578,-22.756531,-0.593085,2.206500,-0.593085,-7.685184,0.000000,19.747999,2.206500,0.000000,0.000000,0.000000,-9.920000
854.889587,-27.061251,0.001108,2.358647,0.001108,-10.375408,0.000000,19.721001,2.358647,0.000000,0.000000,0.000000,-8.700000
854.899597,25.910536,0.896594,2.401711,0.896594,-5.012676,0.000000,19.698999,2.401711,0.000000,0.000000,0.000000,-0.440000
854.909607,24.701633,1.176884,2.436949,1.176884,-8.276234,0.000000,19.677000,2.436949,0.000000,0.000000,0.000000,-6.640000
854.919617,-1.870191,0.835750,2.395973,0.835750,8.963936,0.000000,19.659000,2.395973,0.000000,0.000000,0.000000,6.400000
854.929626,-28.326683,0.591376,2.484608,0.591376,-1.644839,0.000000,19.634001,2.484608,0.000000,0.000000,0.000000,-4.620000
854.939636,-23.508038,0.969538,2.597070,0.969538,4.407972,0.000000,19.607000,2.597070,0.000000,0.000000,0.000000,5.100000
854.949585,12.297697,1.822979,2.776666,1.822979,-8.360847,0.000000,19.575001,2.776666,0.000000,0.000000,0.000000,-3.640000
854.959778,24.437357,2.632716,2.826053,2.632716,-15.204066,0.000000,19.549000,2.826053,0.000000,0.000000,0.000000,-9.620000
854.969604,31.338783,2.778028,2.655099,2.778028,-9.784136,0.000000,19.535000,2.655099,0.000000,0.000000,0.000000,-7.700000
854.979614,21.201406,2.419019,2.422821,2.419019,-6.263482,0.000000,19.525999,2.422821,0.000000,0.000000,0.000000,-7.880000
854.989624,-24.820057,1.873664,2.204998,1.873664,4.509667,0.000000,19.518000,2.204998,0.000000,0.000000,0.000000,0.940000
854.999634,-21.936760,1.734105,2.093238,1.734105,-6.457428,0.000000,19.506001,2.093238,0.000000,0.000000,0.000000,-8.020000
855.009644,9.482341,2.130254,1.959685,2.130254,-8.313072,0.000000,19.496000,1.959685,0.000000,0.000000,0.000000,-6.280000
855.019592,46.340473,2.402697,1.722339,2.402697,-7.961283,0.000000,19.493000,1.722339,0.000000,0.000000,0.000000,-5.500000
855.029602,10.618628,1.904655,1.432036,1.904655,-2.068926,0.000000,19.495001,1.432036,0.000000,0.000000,0.000000,-4.360000
855.039612,-5.660715,1.020075,1.167681,1.020075,-2.302946,0.000000,19.497999,1.167681,0.000000,0.000000,0.000000,-8.140000
855.049622,-30.480143,0.385732,0.997789,0.385732,-1.853072,0.000000,19.497999,0.997789,0.000000,0.000000,0.000000,-7.180000
855.059631,-13.371090,0.311315,0.922608,0.311315,-1.347056,0.000000,19.493999,0.922608,0.000000,0.000000,0.000000,-3.400000
855.069641,6.885675,0.404817,0.892611,0.404817,-7.637438,0.000000,19.488001,0.892611,0.000000,0.000000,0.000000,-7.860000
855.079651,23.525229,0.336920,0.851473,0.336920,-8.559247,0.000000,19.483000,0.851473,0.000000,0.000000,0.000000,-9.500000
855.089661,-1.019269,-0.085808,0.797937,-0.085808,7.577844,0.000000,19.479000,0.797937,0.000000,0.000000,0.000000,4.260000
855.099670,-31.045418,-0.539017,0.895776,-0.539017,-0.024378,0.000000,19.466999,0.895776,0.000000,0.000000,0.000000,-4.400000
855.109680,-23.744539,-0.556201,1.102658,-0.556201,1.317652,0.000000,19.448000,1.102658,0.000000,0.000000,0.000000,-0.520000
855.119690,10.471696,0.039880,1.367002,0.039880,-12.104582,0.000000,19.424000,1.367002,0.000000,0.000000,0.000000,-9.640000
855.129639,30.007471,0.700949,1.482882,0.700949,-1.140136,0.000000,19.406000,1.482882,0.000000,0.000000,0.000000,2.840000
855.139709,30.562246,0.909115,1.564589,0.909115,-10.613544,0.000000,19.389000,1.564589,0.000000,0.000000,0.000000,-9.140000
855.149658,14.313697,0.619817,1.546142,0.619817,11.122664,0.000000,19.377001,1.546142,0.000000,0.000000,0.000000,9.220000
855.159668,-18.275185,0.329783,1.673880,0.329783,-4.962031,0.000000,19.357000,1.673880,0.000000,0.000000,0.000000,-7.620000
855.169678,-27.031891,0.493677,1.764270,0.493677,0.855834,0.000000,19.337999,1.764270,0.000000,0.000000,0.000000,0.580000
855.179688,5.744273,1.103939,1.893804,1.103939,-12.154810,0.000000,19.316000,1.893804,0.000000,0.000000,0.000000,-9.100000
855.189697,38.979553,1.675191,1.897694,1.675191,2.115503,0.000000,19.299999,1.897694,0.000000,0.000000,0.000000,5.860000
855.199707,-3.759349,1.462134,1.973395,1.462134,-8.790692,0.000000,19.280001,1.973395,0.000000,0.000000,0.000000,-9.780000
855.209717,-27.900547,1.138004,2.020897,1.138004,4.454326,0.000000,19.261000,2.020897,0.000000,0.000000,0.000000,1.980000
855.219727,-27.621735,1.285258,2.149407,1.285258,6.882689,0.000000,19.237000,2.149407,0.000000,0.000000,0.000000,6.880000
855.229736,-0.999256,2.010873,2.328487,2.010873,2.674697,0.000000,19.209000,2.328487,0.000000,0.000000,0.000000,6.880000
855.239685,25.484974,2.888760,2.424267,2.888760,1.372303,0.000000,19.184000,2.424267,0.000000,0.000000,0.000000,7.700000
855.249695,33.542320,3.215191,2.400780,3.215191,3.261095,0.000000,19.165001,2.400780,0.000000,0.000000,0.000000,6.880000
855.259705,8.628830,2.910353,2.309800,2.910353,-8.039811,0.000000,19.150000,2.309800,0.000000,0.000000,0.000000,-8.660000
855.269714,-9.760741,2.636071,2.164085,2.636071,3.077496,0.000000,19.139000,2.164085,0.000000,0.000000,0.000000,1.800000
855.279724,-30.198946,2.606674,2.109506,2.606674,-9.286004,0.000000,19.124001,2.109506,0.000000,0.000000,0.000000,-9.240000
855.289734,21.609362,3.105670,1.993418,3.105670,-1.243768,0.000000,19.113001,1.993418,0.000000,0.000000,0.000000,2.380000
855.299744,20.303242,3.319937,1.928602,3.319937,-10.972773,0.000000,19.100000,1.928602,0.000000,0.000000,0.000000,-8.240000
855.309753,10.755563,3.098723,1.785342,3.098723,3.242747,0.000000,19.091999,1.785342,0.000000,0.000000,0.000000,3.420000
855.319763,-27.418922,2.712045,1.698724,2.712045,6.586721,0.000000,19.082001,1.698724,0.000000,0.000000,0.000000,4.940000
855.329712,-21.988098,2.666105,1.677501,2.666105,0.159523,0.000000,19.069000,1.677501,0.000000,0.000000,0.000000,0.240000
855.339722,13.813784,3.093941,1.659419,3.093941,-5.091876,0.000000,19.056000,1.659419,0.000000,0.000000,0.000000,-1.520000
855.349792,33.033936,3.539811,1.592882,3.539811,-3.083353,0.000000,19.046000,1.592882,0.000000,0.000000,0.000000,1.480000
855.359741,9.167634,3.366943,1.462312,3.366943,7.872132,0.000000,19.040001,1.462312,0.000000,0.000000,0.000000,8.860000
855.369873,-8.720000,2.867897,1.405060,2.867897,5.181556,0.000000,19.031000,1.405060,0.000000,0.000000,0.000000,3.380000
855.379761,-28.239639,2.674193,1.337790,2.674193,-7.448756,0.000000,19.023001,1.337790,0.000000,0.000000,0.000000,-8.040000
855.389771,15.408190,3.095848,1.212346,3.095848,3.000299,0.000000,19.018999,1.212346,0.000000,0.000000,0.000000,6.440000
855.399780,29.577723,3.365281,1.139491,3.365281,4.456128,0.000000,19.013000,1.139491,0.000000,0.000000,0.000000,8.180000
855.409729,-2.738162,3.113754,1.077445,3.113754,4.603267,0.000000,19.007000,1.077445,0.000000,0.000000,0.000000,4.940000
855.419800,-23.043470,2.719679,1.077129,2.719679,5.500524,0.000000,18.997999,1.077129,0.000000,0.000000,0.000000,4.420000
855.429810,-27.115335,2.705785,1.149245,2.705785,-8.276031,0.000000,18.985001,1.149245,0.000000,0.000000,0.000000,-7.480000
855.439819,14.502022,3.284280,1.158178,3.284280,-4.468194,0.000000,18.975000,1.158178,0.000000,0.000000,0.000000,0.400000
855.449768,39.006763,3.745384,1.090527,3.745384,-11.874876,0.000000,18.969000,1.090527,0.000000,0.000000,0.000000,-6.460000
855.459778,25.995544,3.601126,0.856785,3.601126,-11.261941,0.000000,18.973000,0.856785,0.000000,0.000000,0.000000,-9.400000
855.469788,14.305139,2.925933,0.553943,2.925933,-1.233161,0.000000,18.983000,0.553943,0.000000,0.000000,0.000000,-3.380000
